Nom;Sexe;Age;Nation;Continent;Ranking;Kata;Style;Note;N_Tour;Competition;Region_monde;Ceinture;Victoire;Type_Compet;Year
Hussain_Mohammad;M;29.0;KUW;West_Asia;120.0;Gojushiho_Sho;Shotokan;38.9;Pool_1;K1_Hanghou;Est_Asia;R;True;K1;2025
Sonnema_Rick;M;27.0;NED;Europe;116.0;Gojushiho_Dai;Shotokan;36.8;Pool_1;K1_Hanghou;Est_Asia;B;False;K1;2025
Ikeda_Ryusei;M;26.0;JPN;Est_Asia;10.0;Ohan;ShitoRyu;40.0;Pool_1;K1_Hanghou;Est_Asia;R;True;K1;2025
Tozaki_Taishi;M;26.0;USA;North_Am;29.0;Ohan_Dai;ShitoRyu;39.9;Pool_1;K1_Hanghou;Est_Asia;B;False;K1;2025
Sonnema_Rick;M;27.0;NED;Europe;116.0;Gojushiho_Sho;Shotokan;37.7;Pool_2;K1_Hanghou;Est_Asia;R;False;K1;2025
Ikeda_Ryusei;M;26.0;JPN;Est_Asia;10.0;Anan;ShitoRyu;40.4;Pool_2;K1_Hanghou;Est_Asia;B;True;K1;2025
Hussain_Mohammad;M;29.0;KUW;West_Asia;120.0;Unsu;Shotokan;39.0;Pool_2;K1_Hanghou;Est_Asia;R;False;K1;2025
Tozaki_Taishi;M;26.0;USA;North_Am;29.0;Anan_Dai;ShitoRyu;40.4;Pool_2;K1_Hanghou;Est_Asia;B;True;K1;2025
Hussain_Mohammad;M;29.0;KUW;West_Asia;120.0;Gojushiho_Dai;Shotokan;39.4;Pool_3;K1_Hanghou;Est_Asia;R;False;K1;2025
Ikeda_Ryusei;M;26.0;JPN;Est_Asia;10.0;Suparinpei;ShitoRyu;40.8;Pool_3;K1_Hanghou;Est_Asia;B;True;K1;2025
Sonnema_Rick;M;27.0;NED;Europe;116.0;Unsu;Shotokan;38.1;Pool_3;K1_Hanghou;Est_Asia;R;False;K1;2025
Tozaki_Taishi;M;26.0;USA;North_Am;29.0;Papuren;ShitoRyu;40.7;Pool_3;K1_Hanghou;Est_Asia;B;True;K1;2025
Gallo_Gianluca;M;28.0;ITA;Europe;25.0;Gojushiho_Sho;Shotokan;38.8;Pool_1;K1_Hanghou;Est_Asia;R;False;K1;2025
Martin_Romero_Raul;M;24.0;ESP;Europe;11.0;Gojushiho;ShitoRyu;39.5;Pool_1;K1_Hanghou;Est_Asia;B;True;K1;2025
Moto_Ryuji;M;28.0;JPN;Est_Asia;7.0;Sochin;Shotokan;40.8;Pool_1;K1_Hanghou;Est_Asia;R;True;K1;2025
Sofuoglu_Ali;M;30.0;TUR;Europe;20.0;Gojushiho_Sho;Shotokan;40.2;Pool_1;K1_Hanghou;Est_Asia;B;False;K1;2025
Martin_Romero_Raul;M;24.0;ESP;Europe;11.0;Chibana_No_Kushanku;ShitoRyu;41.0;Pool_2;K1_Hanghou;Est_Asia;R;True;K1;2025
Moto_Ryuji;M;28.0;JPN;Est_Asia;7.0;Gojushiho_Sho;Shotokan;40.9;Pool_2;K1_Hanghou;Est_Asia;B;False;K1;2025
Gallo_Gianluca;M;28.0;ITA;Europe;25.0;Unsu;Shotokan;38.6;Pool_2;K1_Hanghou;Est_Asia;R;False;K1;2025
Sofuoglu_Ali;M;30.0;TUR;Europe;20.0;Nijushiho;Shotokan;40.0;Pool_2;K1_Hanghou;Est_Asia;B;True;K1;2025
Gallo_Gianluca;M;28.0;ITA;Europe;25.0;Gojushiho_Dai;Shotokan;39.3;Pool_3;K1_Hanghou;Est_Asia;R;False;K1;2025
Moto_Ryuji;M;28.0;JPN;Est_Asia;7.0;Jitte;Shotokan;40.4;Pool_3;K1_Hanghou;Est_Asia;B;True;K1;2025
Martin_Romero_Raul;M;24.0;ESP;Europe;11.0;Chatanyara_Kushanku;ShitoRyu;41.6;Pool_3;K1_Hanghou;Est_Asia;R;True;K1;2025
Sofuoglu_Ali;M;30.0;TUR;Europe;20.0;Unsu;Shotokan;40.3;Pool_3;K1_Hanghou;Est_Asia;B;False;K1;2025
Ujihara_Yuki;M;24.0;SUI;Europe;30.0;Papuren;ShitoRyu;39.3;Pool_1;K1_Hanghou;Est_Asia;R;False;K1;2025
Vu_Anthony;M;19.0;SWE;Europe;17.0;Ohan_Dai;ShitoRyu;40.6;Pool_1;K1_Hanghou;Est_Asia;B;True;K1;2025
Hung_Ho_Wai_Howard;M;32.0;HKG;Est_Asia;63.0;Chibana_No_Kushanku;ShitoRyu;38.0;Pool_1;K1_Hanghou;Est_Asia;R;False;K1;2025
Busato_Mattia;M;32.0;ITA;Europe;60.0;Gojushiho_Sho;Shotokan;40.0;Pool_1;K1_Hanghou;Est_Asia;B;True;K1;2025
Vu_Anthony;M;19.0;SWE;Europe;17.0;Papuren;ShitoRyu;40.7;Pool_2;K1_Hanghou;Est_Asia;R;True;K1;2025
Hung_Ho_Wai_Howard;M;32.0;HKG;Est_Asia;63.0;Ohan_Dai;ShitoRyu;38.4;Pool_2;K1_Hanghou;Est_Asia;B;False;K1;2025
Ujihara_Yuki;M;24.0;SUI;Europe;30.0;Kururunfa;ShitoRyu;39.5;Pool_2;K1_Hanghou;Est_Asia;R;False;K1;2025
Busato_Mattia;M;32.0;ITA;Europe;60.0;Unsu;Shotokan;40.2;Pool_2;K1_Hanghou;Est_Asia;B;True;K1;2025
Ujihara_Yuki;M;24.0;SUI;Europe;30.0;Shisochin;ShitoRyu;39.2;Pool_3;K1_Hanghou;Est_Asia;R;True;K1;2025
Hung_Ho_Wai_Howard;M;32.0;HKG;Est_Asia;63.0;Ohan ;ShitoRyu;38.8;Pool_3;K1_Hanghou;Est_Asia;B;False;K1;2025
Vu_Anthony;M;19.0;SWE;Europe;17.0;Chibana_No_Kushanku;ShitoRyu;40.2;Pool_3;K1_Hanghou;Est_Asia;R;True;K1;2025
Busato_Mattia;M;32.0;ITA;Europe;60.0;Gojushiho_Dai;Shotokan;40.2;Pool_3;K1_Hanghou;Est_Asia;B;False;K1;2025
Abe_Sakichi;M;22.0;JPN;Est_Asia;16.0;Ohan;ShitoRyu;40.6;Pool_1;K1_Hanghou;Est_Asia;R;True;K1;2025
Koc_Tarik;M;17.0;TUR;Europe;184.0;Chibana_No_Kushanku;ShitoRyu;36.9;Pool_1;K1_Hanghou;Est_Asia;B;False;K1;2025
Chen_Chao_Ching;M;30.0;TPE;Est_Asia;53.0;Ohan_Dai;ShitoRyu;39.3;Pool_1;K1_Hanghou;Est_Asia;R;False;K1;2025
Torres_Gutierrez_Ariel;M;28.0;USA;North_Am;2.0;Kururunfa;ShitoRyu;41.2;Pool_1;K1_Hanghou;Est_Asia;B;True;K1;2025
Koc_Tarik;M;17.0;TUR;Europe;184.0;Anan_Dai;ShitoRyu;38.1;Pool_2;K1_Hanghou;Est_Asia;R;False;K1;2025
Chen_Chao_Ching;M;30.0;TPE;Est_Asia;53.0;Suparinpei;ShitoRyu;39.8;Pool_2;K1_Hanghou;Est_Asia;B;True;K1;2025
Abe_Sakichi;M;22.0;JPN;Est_Asia;16.0;Ohan_Dai;ShitoRyu;40.7;Pool_2;K1_Hanghou;Est_Asia;R;False;K1;2025
Torres_Gutierrez_Ariel;M;28.0;USA;North_Am;2.0;Ohan_Dai;ShitoRyu;41.2;Pool_2;K1_Hanghou;Est_Asia;B;True;K1;2025
Abe_Sakichi;M;22.0;JPN;Est_Asia;16.0;Suparinpei;ShitoRyu;40.4;Pool_3;K1_Hanghou;Est_Asia;R;True;K1;2025
Chen_Chao_Ching;M;30.0;TPE;Est_Asia;53.0;Papuren;ShitoRyu;39.4;Pool_3;K1_Hanghou;Est_Asia;B;False;K1;2025
Koc_Tarik;M;17.0;TUR;Europe;184.0;Suparinpei;ShitoRyu;38.1;Pool_3;K1_Hanghou;Est_Asia;R;False;K1;2025
Torres_Gutierrez_Ariel;M;28.0;USA;North_Am;2.0;Shisochin;ShitoRyu;40.3;Pool_3;K1_Hanghou;Est_Asia;B;True;K1;2025
Hrcka_Roman;M;21.0;SVK;Europe;12.0;Nipaipo;ShitoRyu;39.4;Pool_1;K1_Hanghou;Est_Asia;R;True;K1;2025
Casanova_Guerrero_Cleiver;M;35.0;VEN;South_Am;32.0;Gojushiho_Dai;Shotokan;38.4;Pool_1;K1_Hanghou;Est_Asia;B;False;K1;2025
Almosawi_Sayed_Mohammed;M;30.0;KUW;West_Asia;55.0;Gojushiho_Dai;Shotokan;39.0;Pool_1;K1_Hanghou;Est_Asia;R;False;K1;2025
Kikuchi_Ryonosuke;M;26.0;JPN;Est_Asia;22.0;Anan;ShitoRyu;40.8;Pool_1;K1_Hanghou;Est_Asia;B;True;K1;2025
Casanova_Guerrero_Cleiver;M;35.0;VEN;South_Am;32.0;Unsu;Shotokan;39.0;Pool_2;K1_Hanghou;Est_Asia;R;False;K1;2025
Almosawi_Sayed_Mohammed;M;30.0;KUW;West_Asia;55.0;Kanku_Sho;Shotokan;39.2;Pool_2;K1_Hanghou;Est_Asia;B;True;K1;2025
Hrcka_Roman;M;21.0;SVK;Europe;12.0;Chatanyara_Kushanku;ShitoRyu;40.3;Pool_2;K1_Hanghou;Est_Asia;R;False;K1;2025
Kikuchi_Ryonosuke;M;26.0;JPN;Est_Asia;22.0;Papuren;ShitoRyu;41.3;Pool_2;K1_Hanghou;Est_Asia;B;True;K1;2025
Hrcka_Roman;M;21.0;SVK;Europe;12.0;Papuren;ShitoRyu;40.5;Pool_3;K1_Hanghou;Est_Asia;R;True;K1;2025
Almosawi_Sayed_Mohammed;M;30.0;KUW;West_Asia;55.0;Unsu;Shotokan;39.4;Pool_3;K1_Hanghou;Est_Asia;B;False;K1;2025
Casanova_Guerrero_Cleiver;M;35.0;VEN;South_Am;32.0;Gankaku;Shotokan;39.3;Pool_3;K1_Hanghou;Est_Asia;R;False;K1;2025
Kikuchi_Ryonosuke;M;26.0;JPN;Est_Asia;22.0;Shisochin;ShitoRyu;41.0;Pool_3;K1_Hanghou;Est_Asia;B;True;K1;2025
Ghinami_Alessio;M;23.0;ITA;Europe;6.0;Gojushiho_Sho;Shotokan;40.9;Pool_1;K1_Hanghou;Est_Asia;R;True;K1;2025
Almosawi_Sayed_Salman;M;30.0;KUW;West_Asia;18.0;Unsu;Shotokan;39.8;Pool_1;K1_Hanghou;Est_Asia;B;False;K1;2025
Chinen_Rey;M;26.0;USA;North_Am;19.0;Suparinpei;ShitoRyu;40.2;Pool_1;K1_Hanghou;Est_Asia;R;False;K1;2025
Moto_Kazumasa;M;30.0;JPN;Est_Asia;3.0;Gojushiho_Dai;Shotokan;41.6;Pool_1;K1_Hanghou;Est_Asia;B;True;K1;2025
Almosawi_Sayed_Salman;M;30.0;KUW;West_Asia;18.0;Kanku_Sho;Shotokan;39.7;Pool_2;K1_Hanghou;Est_Asia;R;False;K1;2025
Chinen_Rey;M;26.0;USA;North_Am;19.0;Chatanyara_Kushanku;ShitoRyu;40.7;Pool_2;K1_Hanghou;Est_Asia;B;True;K1;2025
Ghinami_Alessio;M;23.0;ITA;Europe;6.0;Gankaku;Shotokan;41.2;Pool_2;K1_Hanghou;Est_Asia;R;False;K1;2025
Moto_Kazumasa;M;30.0;JPN;Est_Asia;3.0;Gojushiho_Sho;Shotokan;42.0;Pool_2;K1_Hanghou;Est_Asia;B;True;K1;2025
Ghinami_Alessio;M;23.0;ITA;Europe;6.0;Gojushiho_Dai;Shotokan;41.1;Pool_3;K1_Hanghou;Est_Asia;R;True;K1;2025
Chinen_Rey;M;26.0;USA;North_Am;19.0;Papuren;ShitoRyu;40.9;Pool_3;K1_Hanghou;Est_Asia;B;False;K1;2025
Almosawi_Sayed_Salman;M;30.0;KUW;West_Asia;18.0;Gojushiho_Sho;Shotokan;39.7;Pool_3;K1_Hanghou;Est_Asia;R;False;K1;2025
Moto_Kazumasa;M;30.0;JPN;Est_Asia;3.0;Sochin;Shotokan;41.7;Pool_3;K1_Hanghou;Est_Asia;B;True;K1;2025
Machida_Yasuhiro;M;27.0;JPN;Est_Asia;4.0;Anan_Dai;ShitoRyu;40.8;Pool_1;K1_Hanghou;Est_Asia;R;True;K1;2025
Ellithy_Adam;M;17.0;EGY;North_Africa;204.0;Gojushiho_Dai;Shotokan;38.8;Pool_1;K1_Hanghou;Est_Asia;B;False;K1;2025
Tozaki_Gakuji;M;34.0;USA;North_Am;34.0;Suparinpei;ShitoRyu;40.5;Pool_1;K1_Hanghou;Est_Asia;R;True;K1;2025
Harrison_James;M;23.0;ENG;Europe;38.0;Kururunfa;ShitoRyu;38.8;Pool_1;K1_Hanghou;Est_Asia;B;False;K1;2025
Ellithy_Adam;M;17.0;EGY;North_Africa;204.0;Gojushiho_Sho;Shotokan;39.5;Pool_2;K1_Hanghou;Est_Asia;R;False;K1;2025
Tozaki_Gakuji;M;34.0;USA;North_Am;34.0;Anan;ShitoRyu;40.7;Pool_2;K1_Hanghou;Est_Asia;B;True;K1;2025
Machida_Yasuhiro;M;27.0;JPN;Est_Asia;4.0;Chatanyara_Kushanku;ShitoRyu;40.8;Pool_2;K1_Hanghou;Est_Asia;R;True;K1;2025
Harrison_James;M;23.0;ENG;Europe;38.0;Suparinpei;ShitoRyu;39.2;Pool_2;K1_Hanghou;Est_Asia;B;False;K1;2025
Machida_Yasuhiro;M;27.0;JPN;Est_Asia;4.0;Suparinpei;ShitoRyu;41.3;Pool_3;K1_Hanghou;Est_Asia;R;True;K1;2025
Tozaki_Gakuji;M;34.0;USA;North_Am;34.0;Ohan_Dai;ShitoRyu;41.0;Pool_3;K1_Hanghou;Est_Asia;B;False;K1;2025
Ellithy_Adam;M;17.0;EGY;North_Africa;204.0;Unsu;Shotokan;39.5;Pool_3;K1_Hanghou;Est_Asia;R;False;K1;2025
Harrison_James;M;23.0;ENG;Europe;38.0;Papuren;ShitoRyu;40.8;Pool_3;K1_Hanghou;Est_Asia;B;True;K1;2025
Iodice_Alessandro;M;33.0;ITA;Europe;51.0;Gojushiho_Sho;Shotokan;40.2;Pool_1;K1_Hanghou;Est_Asia;R;True;K1;2025
Ozdemir_Enes;M;23.0;TUR;Europe;13.0;Sochin;Shotokan;39.9;Pool_1;K1_Hanghou;Est_Asia;B;False;K1;2025
Fedorov_Yaroslav;M;21.0;UKR;Europe;51.0;Suparinpei;ShitoRyu;40.0;Pool_1;K1_Hanghou;Est_Asia;R;False;K1;2025
Nishiyama_Kakeru;M;30.0;JPN;Est_Asia;1.0;Shisochin;ShitoRyu;41.9;Pool_1;K1_Hanghou;Est_Asia;B;True;K1;2025
Ozdemir_Enes;M;23.0;TUR;Europe;13.0;Gojushiho_Sho;Shotokan;40.4;Pool_2;K1_Hanghou;Est_Asia;R;True;K1;2025
Fedorov_Yaroslav;M;21.0;UKR;Europe;51.0;Ohan_Dai;ShitoRyu;39.9;Pool_2;K1_Hanghou;Est_Asia;B;False;K1;2025
Iodice_Alessandro;M;33.0;ITA;Europe;51.0;Sochin;Shotokan;39.9;Pool_2;K1_Hanghou;Est_Asia;R;False;K1;2025
Nishiyama_Kakeru;M;30.0;JPN;Est_Asia;1.0;Kururunfa;ShitoRyu;41.8;Pool_2;K1_Hanghou;Est_Asia;B;True;K1;2025
Iodice_Alessandro;M;33.0;ITA;Europe;51.0;Unsu;Shotokan;40.9;Pool_3;K1_Hanghou;Est_Asia;R;True;K1;2025
Fedorov_Yaroslav;M;21.0;UKR;Europe;51.0;Anan_Dai;ShitoRyu;39.5;Pool_3;K1_Hanghou;Est_Asia;B;False;K1;2025
Ozdemir_Enes;M;23.0;TUR;Europe;13.0;Gankaku;Shotokan;40.7;Pool_3;K1_Hanghou;Est_Asia;R;False;K1;2025
Nishiyama_Kakeru;M;30.0;JPN;Est_Asia;1.0;Seisan;ShitoRyu;42.8;Pool_3;K1_Hanghou;Est_Asia;B;True;K1;2025
Ikeda_Ryusei;M;26.0;JPN;Est_Asia;10.0;Ohan_Dai;ShitoRyu;42.0;R1;K1_Hanghou;Est_Asia;R;False;K1;2025
Martin_Romero_Raul;M;24.0;ESP;Europe;11.0;Suparinpei;ShitoRyu;42.2;R1;K1_Hanghou;Est_Asia;B;True;K1;2025
Vu_Anthony;M;19.0;SWE;Europe;17.0;Anan_Dai;ShitoRyu;42.2;R1;K1_Hanghou;Est_Asia;R;False;K1;2025
Torres_Gutierrez_Ariel;M;28.0;USA;North_Am;2.0;Anan;ShitoRyu;42.8;R1;K1_Hanghou;Est_Asia;B;True;K1;2025
Kikuchi_Ryonosuke;M;26.0;JPN;Est_Asia;22.0;Suparinpei;ShitoRyu;42.1;R1;K1_Hanghou;Est_Asia;R;False;K1;2025
Moto_Kazumasa;M;30.0;JPN;Est_Asia;3.0;Unsu;Shotokan;43.3;R1;K1_Hanghou;Est_Asia;B;True;K1;2025
Machida_Yasuhiro;M;27.0;JPN;Est_Asia;4.0;Chibana_No_Kushanku;ShitoRyu;41.8;R1;K1_Hanghou;Est_Asia;R;False;K1;2025
Nishiyama_Kakeru;M;30.0;JPN;Est_Asia;1.0;Papuren;ShitoRyu;43.7;R1;K1_Hanghou;Est_Asia;B;True;K1;2025
Martin_Romero_Raul;M;24.0;ESP;Europe;11.0;Anan;ShitoRyu;42.0;R2;K1_Hanghou;Est_Asia;R;False;K1;2025
Torres_Gutierrez_Ariel;M;28.0;USA;North_Am;2.0;Anan_Dai;ShitoRyu;43.2;R2;K1_Hanghou;Est_Asia;B;True;K1;2025
Moto_Kazumasa;M;30.0;JPN;Est_Asia;3.0;Gankaku;Shotokan;43.2;R2;K1_Hanghou;Est_Asia;R;False;K1;2025
Nishiyama_Kakeru;M;30.0;JPN;Est_Asia;1.0;Suparinpei;ShitoRyu;44.2;R2;K1_Hanghou;Est_Asia;B;True;K1;2025
Vu_Anthony;M;19.0;SWE;Europe;17.0;Anan;ShitoRyu;42.0;Bronze;K1_Hanghou;Est_Asia;R;True;K1;2025
Martin_Romero_Raul;M;24.0;ESP;Europe;11.0;Chibana_No_Kushanku;ShitoRyu;40.4;Bronze;K1_Hanghou;Est_Asia;B;False;K1;2025
Machida_Yasuhiro;M;27.0;JPN;Est_Asia;4.0;Papuren;ShitoRyu;41.5;Bronze;K1_Hanghou;Est_Asia;R;False;K1;2025
Moto_Kazumasa;M;30.0;JPN;Est_Asia;3.0;Gojushiho_Sho;Shotokan;43.0;Bronze;K1_Hanghou;Est_Asia;B;True;K1;2025
Torres_Gutierrez_Ariel;M;28.0;USA;North_Am;2.0;Ohan_Dai;ShitoRyu;43.3;Final;K1_Hanghou;Est_Asia;R;False;K1;2025
Nishiyama_Kakeru;M;30.0;JPN;Est_Asia;1.0;Chibana_No_Kushanku;ShitoRyu;44.1;Final;K1_Hanghou;Est_Asia;B;True;K1;2025
Taily_Helvetia;F;26.0;FRA;Europe;29.0;Gojushiho_Dai;Shotokan;38.7;Pool_1;K1_Cairo;North_Africa;R;True;K1;2025
Siebert_Rita;F;20.0;GER;Europe;34.0;Ohan_Dai;ShitoRyu;38.3;Pool_1;K1_Cairo;North_Africa;B;False;K1;2025
Allam_Asmaa;F;24.0;EGY;North_Africa;54.0;Gojushiho_Sho;Shotokan;38.8;Pool_1;K1_Cairo;North_Africa;R;False;K1;2025
Marques_Rita;F;17.0;POR;Europe;49.0;Anan_Dai;ShitoRyu;38.9;Pool_1;K1_Cairo;North_Africa;B;True;K1;2025
Siebert_Rita;F;20.0;GER;Europe;34.0;Papuren;ShitoRyu;38.3;Pool_2;K1_Cairo;North_Africa;R;False;K1;2025
Allam_Asmaa;F;24.0;EGY;North_Africa;54.0;Gojushiho_Dai;Shotokan;39.9;Pool_2;K1_Cairo;North_Africa;B;True;K1;2025
Taily_Helvetia;F;26.0;FRA;Europe;29.0;Gojushiho_Sho;Shotokan;38.9;Pool_2;K1_Cairo;North_Africa;R;False;K1;2025
Marques_Rita;F;17.0;POR;Europe;49.0;Suparinpei;ShitoRyu;39.8;Pool_2;K1_Cairo;North_Africa;B;True;K1;2025
Taily_Helvetia;F;26.0;FRA;Europe;29.0;Gankaku;Shotokan;38.2;Pool_3;K1_Cairo;North_Africa;R;False;K1;2025
Allam_Asmaa;F;24.0;EGY;North_Africa;54.0;Kanku_Sho;Shotokan;39.2;Pool_3;K1_Cairo;North_Africa;B;True;K1;2025
Siebert_Rita;F;20.0;GER;Europe;34.0;Chatanyara_Kushanku;ShitoRyu;38.3;Pool_3;K1_Cairo;North_Africa;R;False;K1;2025
Marques_Rita;F;17.0;POR;Europe;49.0;Ohan_Dai;ShitoRyu;39.6;Pool_3;K1_Cairo;North_Africa;B;True;K1;2025
Dahleb_Narimene;F;25.0;ALG;North_Africa;40.0;Gojushiho_Sho;Shotokan;38.7;Pool_1;K1_Cairo;North_Africa;R;False;K1;2025
Mousa_Habiba;F;18.0;EGY;North_Africa;42.0;Gojushiho_Dai;Shotokan;38.8;Pool_1;K1_Cairo;North_Africa;B;True;K1;2025
Turemen_Damla_Su;F;21.0;TUR;Europe;67.0;Unsu;Shotokan;38.2;Pool_1;K1_Cairo;North_Africa;R;False;K1;2025
Mishima_Kiri;F;25.0;JPN;Est_Asia;3.0;Papuren;ShitoRyu;40.6;Pool_1;K1_Cairo;North_Africa;B;True;K1;2025
Mousa_Habiba;F;18.0;EGY;North_Africa;42.0;Gojushiho_Sho;Shotokan;39.5;Pool_2;K1_Cairo;North_Africa;R;True;K1;2025
Turemen_Damla_Su;F;21.0;TUR;Europe;67.0;Gojushiho_Sho;Shotokan;38.2;Pool_2;K1_Cairo;North_Africa;B;False;K1;2025
Dahleb_Narimene;F;25.0;ALG;North_Africa;40.0;Gankaku;Shotokan;38.2;Pool_2;K1_Cairo;North_Africa;R;False;K1;2025
Mishima_Kiri;F;25.0;JPN;Est_Asia;3.0;Paiku;ShitoRyu;39.6;Pool_2;K1_Cairo;North_Africa;B;True;K1;2025
Dahleb_Narimene;F;25.0;ALG;North_Africa;40.0;Gojushiho_Dai;Shotokan;38.4;Pool_3;K1_Cairo;North_Africa;R;False;K1;2025
Turemen_Damla_Su;F;21.0;TUR;Europe;67.0;Gojushiho_Dai;Shotokan;39.1;Pool_3;K1_Cairo;North_Africa;B;True;K1;2025
Mousa_Habiba;F;18.0;EGY;North_Africa;42.0;Unsu;Shotokan;38.6;Pool_3;K1_Cairo;North_Africa;R;False;K1;2025
Mishima_Kiri;F;25.0;JPN;Est_Asia;3.0;Chibana_No_Kushanku;ShitoRyu;40.5;Pool_3;K1_Cairo;North_Africa;B;True;K1;2025
Bui_Mai_Linh;F;19.0;FRA;Europe;19.0;Suparinpei;Shotokan;38.1;Pool_1;K1_Cairo;North_Africa;R;False;K1;2025
Khamis_Jana;F;19.0;EGY;North_Africa;37.0;Gojushiho_Dai;Shotokan;39.7;Pool_1;K1_Cairo;North_Africa;B;True;K1;2025
En_Nesyry_Aya;F;25.0;MAR;North_Africa;12.0;Gojushiho_Dai;Shotokan;38.8;Pool_1;K1_Cairo;North_Africa;R;False;K1;2025
Lo_Sum_Man;F;24.0;HKG;Est_Asia;27.0;Papuren;ShitoRyu;39.7;Pool_1;K1_Cairo;North_Africa;B;True;K1;2025
Khamis_Jana;F;19.0;EGY;North_Africa;37.0;Kanku_Sho;Shotokan;38.6;Pool_2;K1_Cairo;North_Africa;R;True;K1;2025
En_Nesyry_Aya;F;25.0;MAR;North_Africa;12.0;Gankaku;Shotokan;38.5;Pool_2;K1_Cairo;North_Africa;B;False;K1;2025
Bui_Mai_Linh;F;19.0;FRA;Europe;19.0;Gojushiho_Dai;Shotokan;39.2;Pool_2;K1_Cairo;North_Africa;R;False;K1;2025
Lo_Sum_Man;F;24.0;HKG;Est_Asia;27.0;Chibana_No_Kushanku;ShitoRyu;40.0;Pool_2;K1_Cairo;North_Africa;B;True;K1;2025
Bui_Mai_Linh;F;19.0;FRA;Europe;19.0;Gojushiho_Sho;Shotokan;38.4;Pool_3;K1_Cairo;North_Africa;R;True;K1;2025
En_Nesyry_Aya;F;25.0;MAR;North_Africa;12.0;Gojushiho_Sho;Shotokan;38.3;Pool_3;K1_Cairo;North_Africa;B;False;K1;2025
Khamis_Jana;F;19.0;EGY;North_Africa;37.0;Gojushiho_Sho;Shotokan;39.7;Pool_3;K1_Cairo;North_Africa;R;True;K1;2025
Lo_Sum_Man;F;24.0;HKG;Est_Asia;27.0;Chatanyara_Kushanku;ShitoRyu;39.2;Pool_3;K1_Cairo;North_Africa;B;False;K1;2025
Juettner_Jasmin;F;32.0;GER;Europe;29.0;Gojushiho_Sho;Shotokan;38.8;Pool_1;K1_Cairo;North_Africa;R;True;K1;2025
Ritz_Lila;F;17.0;SUI;Europe;111.0;Papuren;ShitoRyu;37.5;Pool_1;K1_Cairo;North_Africa;B;False;K1;2025
Juettner_Jasmin;F;32.0;GER;Europe;29.0;Sansai;Shotokan;39.9;Pool_2;K1_Cairo;North_Africa;R;False;K1;2025
Ono_Maho;F;26.0;JPN;Est_Asia;2.0;Papuren;ShitoRyu;41.9;Pool_1;K1_Cairo;North_Africa;B;True;K1;2025
Ritz_Lila;F;17.0;SUI;Europe;111.0;Chibana_No_Kushanku;ShitoRyu;38.2;Pool_2;K1_Cairo;North_Africa;R;False;K1;2025
Ono_Maho;F;26.0;JPN;Est_Asia;2.0;Nipaipo;ShitoRyu;41.7;Pool_2;K1_Cairo;North_Africa;B;True;K1;2025
Hisami_Nakaji;F;22.0;JPN;Est_Asia;32.0;Paiku;ShitoRyu;39.1;Pool_1;K1_Cairo;North_Africa;R;True;K1;2025
Elezaby_Mariam;F;17.0;EGY;North_Africa;71.0;Kanku_Sho;Shotokan;37.9;Pool_1;K1_Cairo;North_Africa;B;False;K1;2025
Lehner_Tamara;F;16.0;AUT;Europe;4.0;Anan_Dai;ShitoRyu;37.9;Pool_1;K1_Cairo;North_Africa;R;False;K1;2025
Casale_Carola;F;27.0;ITA;Europe;35.0;Suparinpei;ShitoRyu;39.5;Pool_1;K1_Cairo;North_Africa;B;True;K1;2025
Elezaby_Mariam;F;17.0;EGY;North_Africa;71.0;Gojushiho_Sho;Shotokan;39.2;Pool_2;K1_Cairo;North_Africa;R;True;K1;2025
Lehner_Tamara;F;16.0;AUT;Europe;4.0;Papuren;ShitoRyu;38.7;Pool_2;K1_Cairo;North_Africa;B;False;K1;2025
Hisami_Nakaji;F;22.0;JPN;Est_Asia;32.0;Chatanyara_Kushanku;ShitoRyu;41.0;Pool_2;K1_Cairo;North_Africa;R;True;K1;2025
Casale_Carola;F;27.0;ITA;Europe;35.0;Papuren;ShitoRyu;40.5;Pool_2;K1_Cairo;North_Africa;B;False;K1;2025
Hisami_Nakaji;F;22.0;JPN;Est_Asia;32.0;Kousoukun_Sho;ShitoRyu;40.3;Pool_3;K1_Cairo;North_Africa;R;True;K1;2025
Lehner_Tamara;F;16.0;AUT;Europe;4.0;Ohan_Dai;ShitoRyu;38.1;Pool_3;K1_Cairo;North_Africa;B;False;K1;2025
Elezaby_Mariam;F;17.0;EGY;North_Africa;71.0;Gojushiho_Dai;Shotokan;38.1;Pool_3;K1_Cairo;North_Africa;R;False;K1;2025
Casale_Carola;F;27.0;ITA;Europe;35.0;Chibana_No_Kushanku;ShitoRyu;39.6;Pool_3;K1_Cairo;North_Africa;B;True;K1;2025
Garcia_Lozano_Paola;F;19.0;ESP;Europe;9.0;Suparinpei;ShitoRyu;38.5;Pool_1;K1_Cairo;North_Africa;R;True;K1;2025
Cruz_Ana;F;31.0;POR;Europe;28.0;Anan_Dai;ShitoRyu;37.3;Pool_1;K1_Cairo;North_Africa;B;False;K1;2025
Assi_Rimas;F;16.0;EGY;North_Africa;31.0;Papuren;ShitoRyu;37.4;Pool_1;K1_Cairo;North_Africa;R;False;K1;2025
Bozan_Dilara;F;28.0;TUR;Europe;10.0;Kururunfa;ShitoRyu;38.7;Pool_1;K1_Cairo;North_Africa;B;True;K1;2025
